id,timestamp,alert_type,description
4169,2026-04-14 10:35:23,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=54537 | reasons=признаки сканирования
4168,2026-04-14 10:35:23,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=51.116.246.106 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4167,2026-04-14 10:35:22,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=20.106.86.13 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4166,2026-04-14 10:35:22,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=54530 | reasons=признаки сканирования
4165,2026-04-14 10:35:22,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=54531 | reasons=признаки сканирования
4164,2026-04-14 10:35:22,ML_ANOMALY,10.2.28.2 -> 10.2.28.88 dport=54529
4163,2026-04-14 10:35:22,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=54529 | reasons=признаки сканирования, обнаружена ML-anomaly"
4162,2026-04-14 10:35:22,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=54529 | reasons=признаки сканирования
4161,2026-04-14 10:35:22,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.218.232.142 | dport=80 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4160,2026-04-14 10:35:22,ML_ANOMALY,10.2.28.88 -> 23.205.110.136 dport=443
4159,2026-04-14 10:35:22,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.205.110.136 | dport=443 | reasons=признаки flood/DoS, обнаружена ML-anomaly, подозрение на компрометацию внутреннего хоста"
4158,2026-04-14 10:35:22,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.205.110.136 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4157,2026-04-14 10:35:22,ML_ANOMALY,10.2.28.88 -> 23.205.110.140 dport=443
4156,2026-04-14 10:35:22,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.205.110.140 | dport=443 | reasons=признаки flood/DoS, обнаружена ML-anomaly, подозрение на компрометацию внутреннего хоста"
4155,2026-04-14 10:35:22,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.205.110.140 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4154,2026-04-14 10:35:22,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=150.171.27.12 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4153,2026-04-14 10:35:22,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=65521 | reasons=признаки сканирования
4152,2026-04-14 10:35:21,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.218.232.156 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4151,2026-04-14 10:35:21,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59368 | reasons=признаки сканирования
4150,2026-04-14 10:35:21,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59367 | reasons=признаки сканирования
4149,2026-04-14 10:35:21,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.192.223.17 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4148,2026-04-14 10:35:21,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=20.42.65.88 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4147,2026-04-14 10:35:21,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=52.185.211.133 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4146,2026-04-14 10:35:21,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=52.167.17.97 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4145,2026-04-14 10:35:21,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=20.190.135.4 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4144,2026-04-14 10:35:21,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59358 | reasons=признаки сканирования
4143,2026-04-14 10:35:21,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59356 | reasons=признаки сканирования
4142,2026-04-14 10:35:21,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.60.174.202 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4141,2026-04-14 10:35:20,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=10.2.28.2 | dport=445 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4140,2026-04-14 10:35:20,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59350 | reasons=признаки сканирования
4139,2026-04-14 10:35:20,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=52.123.246.74 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4138,2026-04-14 10:35:20,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=65471 | reasons=признаки сканирования
4137,2026-04-14 10:35:20,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=20.42.65.94 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4136,2026-04-14 10:35:20,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=184.29.31.84 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4135,2026-04-14 10:35:20,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.192.223.23 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4134,2026-04-14 10:35:20,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=104.208.203.89 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4133,2026-04-14 10:35:20,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=13.107.213.57 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4132,2026-04-14 10:35:20,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=52.110.6.37 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4131,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=150.171.27.11 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4130,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.55.178.219 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4129,2026-04-14 10:35:19,ML_ANOMALY,23.55.178.219 -> 10.2.28.88 dport=60964
4128,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=23.55.178.219 | dst=10.2.28.88 | dport=60964 | reasons=обнаружена ML-anomaly, подозрение на компрометацию внутреннего хоста"
4127,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.205.110.151 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4126,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=204.79.197.203 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4125,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=150.171.28.12 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4124,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=10.2.28.2 | dport=53 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4123,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.41.251.53 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4122,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=52.110.6.48 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4121,2026-04-14 10:35:19,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=53284 | reasons=признаки сканирования
4120,2026-04-14 10:35:19,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=10.2.28.2 | dport=49671 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4119,2026-04-14 10:35:19,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=53281 | reasons=признаки сканирования
4118,2026-04-14 10:35:18,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=53279 | reasons=признаки сканирования
4117,2026-04-14 10:35:18,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=10.2.28.2 | dport=135 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4116,2026-04-14 10:35:18,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=23.218.232.174 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4115,2026-04-14 10:35:18,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=150.171.28.11 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4114,2026-04-14 10:35:18,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=20.96.153.111 | dport=443 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4113,2026-04-14 10:35:18,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=56828 | reasons=признаки сканирования
4112,2026-04-14 10:35:18,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=51913 | reasons=признаки сканирования
4111,2026-04-14 10:35:18,EVENT_VERDICT,"verdict=suspicious | src=10.2.28.88 | dst=10.2.28.2 | dport=389 | reasons=признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4110,2026-04-14 10:35:18,EVENT_VERDICT,"verdict=malicious | src=10.2.28.88 | dst=45.131.214.85 | dport=443 | reasons=совпадение с IOC IP, признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4109,2026-04-14 10:35:18,IOC_MATCH,45.131.214.85 -> 10.2.28.88 | matched_ip=45.131.214.85 | possible_host=10.2.28.88
4108,2026-04-14 10:35:18,EVENT_VERDICT,"verdict=malicious | src=10.2.28.88 | dst=23.64.147.24 | dport=443 | reasons=совпадение с IOC IP, признаки flood/DoS, подозрение на компрометацию внутреннего хоста"
4107,2026-04-14 10:35:18,INFECTED_HOST_CANDIDATE,host=10.2.28.88 | ioc_hits=3
4106,2026-04-14 10:35:18,IOC_MATCH,10.2.28.88 -> 45.131.214.85 | matched_ip=45.131.214.85 | possible_host=10.2.28.88
4105,2026-04-14 10:35:18,EVENT_VERDICT,"verdict=malicious | src=10.2.28.88 | dst=23.64.147.24 | dport=443 | reasons=совпадение с IOC IP, признаки flood/DoS"
4104,2026-04-14 10:35:17,EVENT_VERDICT,"verdict=malicious | src=23.64.147.24 | dst=10.2.28.88 | dport=51911 | reasons=совпадение с IOC IP, признаки flood/DoS"
4103,2026-04-14 10:35:17,EVENT_VERDICT,verdict=malicious | src=23.64.147.24 | dst=10.2.28.88 | dport=51911 | reasons=совпадение с IOC IP
4102,2026-04-14 10:35:17,EVENT_VERDICT,verdict=malicious | src=10.2.28.88 | dst=23.64.147.24 | dport=443 | reasons=совпадение с IOC IP
4101,2026-04-14 10:35:17,ML_ANOMALY,23.205.110.155 -> 10.2.28.88 dport=61203
4100,2026-04-14 10:35:17,EVENT_VERDICT,verdict=anomaly | src=23.205.110.155 | dst=10.2.28.88 | dport=61203 | reasons=обнаружена ML-anomaly
4099,2026-04-14 10:35:17,IOC_MATCH,23.64.147.24 -> 10.2.28.88 | matched_ip=23.64.147.24 | possible_host=10.2.28.88
4098,2026-04-14 10:35:17,INCIDENT,host=10.2.28.88 | verdict=malicious | ioc_ip=1 | ioc_domain=0 | ml=2 | scan=0 | dos=0 | remote_ips=3 | domains=0
4097,2026-04-14 10:35:17,IOC_MATCH,10.2.28.88 -> 23.64.147.24 | matched_ip=23.64.147.24 | possible_host=10.2.28.88
4096,2026-04-14 10:35:16,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=54769 | reasons=признаки сканирования
4095,2026-04-14 10:35:16,ML_ANOMALY,23.192.223.23 -> 10.2.28.88 dport=58787
4094,2026-04-14 10:35:16,EVENT_VERDICT,verdict=anomaly | src=23.192.223.23 | dst=10.2.28.88 | dport=58787 | reasons=обнаружена ML-anomaly
4093,2026-04-14 10:35:16,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=50255 | reasons=признаки сканирования
4092,2026-04-14 10:35:16,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59993 | reasons=признаки сканирования
4091,2026-04-14 10:35:16,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59995 | reasons=признаки сканирования
4090,2026-04-14 10:35:16,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59991 | reasons=признаки сканирования
4089,2026-04-14 10:35:16,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59990 | reasons=признаки сканирования
4088,2026-04-14 10:35:16,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=59988 | reasons=признаки сканирования
4087,2026-04-14 10:35:15,ML_ANOMALY,10.2.28.88 -> 239.255.255.250 dport=1900
4086,2026-04-14 10:35:15,EVENT_VERDICT,verdict=anomaly | src=10.2.28.88 | dst=239.255.255.250 | dport=1900 | reasons=обнаружена ML-anomaly
4085,2026-04-14 10:35:15,EVENT_VERDICT,verdict=suspicious | src=10.2.28.2 | dst=10.2.28.88 | dport=60600 | reasons=признаки сканирования
